camara,comision,nombre,bloque,cargo
diputados,Juicio Político,"Correa Llano, Facundo",LA LIBERTAD AVANZA,Vocal
diputados,Juicio Político,"Ferraro, Maximiliano",COALICION CIVICA,Vocal
diputados,Juicio Político,"García, María Teresa",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Gomez, José",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Grabois, Juan",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Gutiérrez, Ramiro",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Huesen, Gerardo",LA LIBERTAD AVANZA,Vocal
diputados,Juicio Político,"Marino, Juan",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Mayoraz, Nicolás",LA LIBERTAD AVANZA,Vocal
diputados,Juicio Político,"Moreau, Cecilia",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Peluc, José",LA LIBERTAD AVANZA,Vocal
diputados,Juicio Político,"Penacca, Paula Andrea",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Ritondo, Cristian A.",PRO,Vocal
diputados,Juicio Político,"Roca, Gonzalo",LA LIBERTAD AVANZA,Vocal
diputados,Juicio Político,"Sánchez Wrba, Javier",PRO,Vocal
diputados,Juicio Político,"Siley, Vanesa Raquel",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Tailhade, Rodolfo",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Treffinger, César",LA LIBERTAD AVANZA,Vocal
diputados,Juicio Político,"Valdés, Eduardo Félix",UNIÓN POR LA PATRIA,Vocal
diputados,Juicio Político,"Verasay, Pamela Fernanda",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Peluc, José",LA LIBERTAD AVANZA,Presidente
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Selva, Sabrina",UNIÓN POR LA PATRIA,Presidente
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Molinuevo, Soledad",LA LIBERTAD AVANZA,Presidente
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Almirón, Lisandro",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Ansaloni, Pablo",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Arrúa, Alberto",INNOVACIÓN FEDERAL,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Avila, Fernanda",ELIJO CATAMARCA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Basterra, Luis Eugenio",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Basualdo, Carolina",PROVINCIAS UNIDAS,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Castelnuovo, Giselle",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"De Sensi, María Florencia",PRO,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Estévez, Gabriela Beatriz",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Ferrán, Abelardo",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Ferraro, Maximiliano",COALICION CIVICA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Fregonese, Alicia",PRO,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Holzman, Patricia",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Jaime Quiroga, Carlos Gustavo",PRODUCCION Y TRABAJO,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Kirchner, Máximo Carlos",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Laumann, Andrés Ariel",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"López Pasquali, Cecilia",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Luque, Juan Pablo",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Mango, Marcelo",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Montenegro, Guillermo",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Morchio, Francisco",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Muñoz, Gabriela Luciana",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Reichardt, Karen",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Serquis, Adriana Cristina",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Tepp, Caren",UNIÓN POR LA PATRIA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Verasay, Pamela Fernanda",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Villaverde, Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Recursos Naturales y Conservación del Ambiente Humano,"Zigarán, María Inés",PROVINCIAS UNIDAS,Vocal
diputados,Turismo,"Pedrali, Gabriela",UNIÓN POR LA PATRIA,Presidente
diputados,Turismo,"Monguillot, Fernando",ELIJO CATAMARCA,Presidente
diputados,Turismo,"Mukdise, Jorge",UNIÓN POR LA PATRIA,Presidente
diputados,Turismo,"Arabia, Damián",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Araujo Hernández, Jorge Neri",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Aveiro, Martín",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Bianchetti, Emmanuel",PRO,Vocal
diputados,Turismo,"Cipolini, Gerardo",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Turismo,"de Andreis, Fernando",PRO,Vocal
diputados,Turismo,"Estévez, Gabriela Beatriz",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Farías, Pablo",PROVINCIAS UNIDAS,Vocal
diputados,Turismo,"Figliuolo, Sergio",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"García Aresca, Ignacio",PROVINCIAS UNIDAS,Vocal
diputados,Turismo,"Gomez, José",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"González Estevarena, María Luisa",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Guzmán, Jairo",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Ianni, Ana María",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Ibañez, María Cecilia",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Laumann, Andrés Ariel",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Longo, Johanna Sabrina",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"López Pasquali, Cecilia",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Luque, Juan Pablo",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Montenegro, Guillermo",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Moreno Ovalle, Julio",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Pauli, Santiago",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Reichardt, Karen",LA LIBERTAD AVANZA,Vocal
diputados,Turismo,"Schiaretti, Juan",PROVINCIAS UNIDAS,Vocal
diputados,Turismo,"Tita, Paulo Agustín",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Todero, Pablo",UNIÓN POR LA PATRIA,Vocal
diputados,Turismo,"Vancsik, Daniel",INNOVACIÓN FEDERAL,Vocal
diputados,Turismo,"Villaverde, Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Strada, Julia",UNIÓN POR LA PATRIA,Presidente
diputados,Economía,"Ravier, Adrián",LA LIBERTAD AVANZA,Presidente
diputados,Economía,"Torres, Rubén Darío",LA LIBERTAD AVANZA,Presidente
diputados,Economía,"Herrera Ahuad, Oscar A.",INNOVACIÓN FEDERAL,Secretario/a
diputados,Economía,"Cisneros, Carlos",UNIÓN POR LA PATRIA,Secretario/a
diputados,Economía,"Agüero, Guillermo César",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Economía,"Ardohain, Martín",PRO,Vocal
diputados,Economía,"Bordet, Gustavo",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Cafiero, Santiago",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Castagneto, Carlos Daniel",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Chiconi, Abel",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Daives, Ricardo",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"de la Rosa, María Graciela",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Farías, Pablo",PROVINCIAS UNIDAS,Vocal
diputados,Economía,"Hagman, Itai",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Hartfield, Diego",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Kirchner, Máximo Carlos",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Lluch, Enrique",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Lousteau, Martín",PROVINCIAS UNIDAS,Vocal
diputados,Economía,"Massot, Nicolás",ENCUENTRO FEDERAL,Vocal
diputados,Economía,"Muñoz, Gabriela Luciana",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Ojeda, Joaquín",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Patiño Brizuela, Marcos",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Pellegrini, Agustín",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Pelli, Federico Agustín",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Rauschenberger, Ariel",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Ravera, Valentina",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Rossi, Agustín Oscar",UNIÓN POR LA PATRIA,Vocal
diputados,Economía,"Sánchez Wrba, Javier",PRO,Vocal
diputados,Economía,"Tomassoni, Yamile",LA LIBERTAD AVANZA,Vocal
diputados,Economía,"Vera, Andrea Fernanda",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"Avila, Fernanda",ELIJO CATAMARCA,Presidente
diputados,Minería,"Peluc, José",LA LIBERTAD AVANZA,Presidente
diputados,Minería,"Ianni, Ana María",UNIÓN POR LA PATRIA,Presidente
diputados,Minería,"Moreno Ovalle, Julio",LA LIBERTAD AVANZA,Secretario/a
diputados,Minería,"Nieri, Lisandro",UCR - UNIÓN CÍVICA RADICAL,Secretario/a
diputados,Minería,"Alí, Ernesto Pipi",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Andino, Cristian",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Andreussi, Barbara",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"Arrieta, Lourdes Micaela",PROVINCIAS UNIDAS,Vocal
diputados,Minería,"Chiconi, Abel",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"Correa Llano, Facundo",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"De Sensi, María Florencia",PRO,Vocal
diputados,Minería,"Félix, Emir",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Glinski, José",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Gonzales, Alfredo",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"González, Álvaro",PRO,Vocal
diputados,Minería,"Llano, Mercedes",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"Manrique, Mario",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Massot, Nicolás",ENCUENTRO FEDERAL,Vocal
diputados,Minería,"Molina, Juan Carlos",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Montenegro, Guillermo",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"Moyano, Hugo Antonio",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Outes, Pablo",INNOVACIÓN FEDERAL,Vocal
diputados,Minería,"Pedrali, Gabriela",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Picón Martínez, Nancy Viviana",PRODUCCION Y TRABAJO,Vocal
diputados,Minería,"Rizzotti, Jorge",PROVINCIAS UNIDAS,Vocal
diputados,Minería,"Serquis, Adriana Cristina",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Snopek, Guillermo",UNIÓN POR LA PATRIA,Vocal
diputados,Minería,"Tortoriello, Aníbal",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"Villaverde, Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Minería,"Visconti, Gino",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Tolosa Paz, Victoria",UNIÓN POR LA PATRIA,Presidente
diputados,Prevención de Adicciones y Control del Narcotráfico,"Maureira, Karina",LA NEUQUINIDAD,Presidente
diputados,Prevención de Adicciones y Control del Narcotráfico,"Miño, Fernanda",UNIÓN POR LA PATRIA,Secretario/a
diputados,Prevención de Adicciones y Control del Narcotráfico,"Almena, Carlos Alberto",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Andreussi, Barbara",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Barbur, Marcelo",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Biella, Bernardo",INNOVACIÓN FEDERAL,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Bruno, Eliana",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Cámpora, Lucía",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Cipolini, Gerardo",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Correa Llano, Facundo",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"De Sensi, María Florencia",PRO,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Farías, Pablo",PROVINCIAS UNIDAS,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Frade, Mónica",COALICION CIVICA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Giampieri, Antonela",PRO,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Glinski, José",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Gutiérrez, Ramiro",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Martínez, Germán Pedro",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Molle, Matías",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Mondaca, Soledad",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Montenegro, Juan Pablo",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Pelli, Federico Agustín",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Penacca, Paula Andrea",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Petrovich, María Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Pietragalla Corti, Horacio",UNIÓN POR LA PATRIA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Ravera, Valentina",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Rodríguez, Miguel",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Scaglia, Gisela",PROVINCIAS UNIDAS,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Soldano, Laura",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Vera, Andrea Fernanda",LA LIBERTAD AVANZA,Vocal
diputados,Prevención de Adicciones y Control del Narcotráfico,"Yedlin, Pablo Raúl",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Rauschenberger, Ariel",UNIÓN POR LA PATRIA,Presidente
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Emma, Nicolás",LA LIBERTAD AVANZA,Presidente
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Almirón, Lisandro",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Álvarez, Claudio",INNOVACIÓN FEDERAL,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Andino, Cristian",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Bordet, Gustavo",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Brizuela, Adrián",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Capozzi, Sergio Eduardo",PROVINCIAS UNIDAS,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Carrancio, Alejandro",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Castagneto, Carlos Daniel",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Daives, Ricardo",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"de Andreis, Fernando",PRO,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Fernández Molero, Daiana",PRO,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Freites, Andrea",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Hagman, Itai",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Hartfield, Diego",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Kirchner, Máximo Carlos",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Martínez, Germán Pedro",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Molinuevo, Soledad",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Moreno Ovalle, Julio",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Mukdise, Jorge",UNIÓN POR LA PATRIA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Nieri, Lisandro",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Petri, Luis",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Quintar, Manuel",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Ravera, Valentina",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Ravier, Adrián",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Reichardt, Karen",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Rizzotti, Jorge",PROVINCIAS UNIDAS,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Torres, Alejandra",PROVINCIAS UNIDAS,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Zapata, Carlos Raúl",LA LIBERTAD AVANZA,Vocal
diputados,Análisis y Seguimiento del Cumplimiento de las Normas Tributarias y Previsionales,"Zulli, Christian Alejandro",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Neder, Estela Mary",UNIÓN POR LA PATRIA,Presidente
diputados,Población y Desarrollo Humano,"Almena, Carlos Alberto",LA LIBERTAD AVANZA,Presidente
diputados,Población y Desarrollo Humano,"Andrade, Javier",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Andreussi, Barbara",LA LIBERTAD AVANZA,Vocal
diputados,Población y Desarrollo Humano,"Basterra, Luis Eugenio",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Basualdo, Atilio",LA LIBERTAD AVANZA,Vocal
diputados,Población y Desarrollo Humano,"Campitelli, Celia",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Capozzi, Sergio Eduardo",PROVINCIAS UNIDAS,Vocal
diputados,Población y Desarrollo Humano,"Frade, Mónica",COALICION CIVICA,Vocal
diputados,Población y Desarrollo Humano,"Fregonese, Alicia",PRO,Vocal
diputados,Población y Desarrollo Humano,"García, Álvaro",LA LIBERTAD AVANZA,Vocal
diputados,Población y Desarrollo Humano,"Goitia, Rosario",LA LIBERTAD AVANZA,Vocal
diputados,Población y Desarrollo Humano,"Marclay, Marianela",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Marín, Varinia Lis",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Miño, Fernanda",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Molinuevo, Soledad",LA LIBERTAD AVANZA,Vocal
diputados,Población y Desarrollo Humano,"Monguillot, Fernando",ELIJO CATAMARCA,Vocal
diputados,Población y Desarrollo Humano,"Niveyro, Miriam",LA LIBERTAD AVANZA,Vocal
diputados,Población y Desarrollo Humano,"Picat, Luis Albino",LA LIBERTAD AVANZA,Vocal
diputados,Población y Desarrollo Humano,"Pietragalla Corti, Horacio",UNIÓN POR LA PATRIA,Vocal
diputados,Población y Desarrollo Humano,"Pitrola, Nestor",PARTIDO OBRERO EN EL FTE DE IZQUIERDA Y DE TRABAJADORES-UNIDAD,Vocal
